model,term,estimate,std_error,statistic,p_value,conf_low,conf_high
Paper + previous choice,V_z,1.0654383190320011,0.06780268365360698,15.713807501708258,1.2164858487189643e-55,0.9325450590709314,1.1983315789930709
Paper + previous choice,RU_z,0.40701247990172645,0.05516890294109071,7.377570663972309,1.612038171335842e-13,0.29888143013718865,0.5151435296662642
Paper + previous choice,VTU_z,0.3584593840163924,0.06501615669444198,5.513389321073725,3.519884213919395e-8,0.2310277168952861,0.48589105113749864
Paper + previous choice,prev_choice1_c,0.7259578045084641,0.11319877655682489,6.413124121920514,1.4256734975184394e-10,0.5040882024570874,0.9478274065598409
