model,term,estimate,std_error,statistic,p_value,conf_low,conf_high
Paper no previous choice,V_z,1.1514782488102133,0.0713170877496883,16.145895537009586,1.2137405543535903e-58,1.0116967568208244,1.2912597407996023
Paper no previous choice,RU_z,0.27482410276513813,0.05686157435642623,4.8332130419473485,1.34346880691058e-6,0.16337541702654274,0.38627278850373353
Paper no previous choice,VTU_z,0.5880130973420018,0.10767706081748801,5.4608947614077294,4.737408258163113e-8,0.3769660581397253,0.7990601365442783
