task,model,term,Estimate,Std. Error,z value,Pr(>|z|)
FullcrossTimelimited,M1_glm_linear,(Intercept),0.07699967668812581,0.0567652266566007,1.3564585437830228,0.17495331705659833
FullcrossTimelimited,M1_glm_linear,mu_diff_z,0.15972149436367009,0.04792929433304921,3.332439932326222,8.608805206318234e-4
FullcrossTimelimited,M1_glm_linear,sd_diff_z,-0.0765819041227325,0.04710136657300081,-1.6258955884866058,0.10397186875557146
FullcrossTimelimited,M1_glm_linear,prev_left,0.0995569055283781,0.07885823869759613,1.2624794463157714,0.20677631763379528
