task,model,term,Estimate,Std. Error,z value,Pr(>|z|)
FullcrossTimelimited,M2_glmer_random_intercept,(Intercept),0.13731708307397772,0.0739138739377782,1.857798485702066,0.0631976362660395
FullcrossTimelimited,M2_glmer_random_intercept,mu_diff_z,0.16895983063686565,0.05154486494861436,3.2779178062703926,0.001045758415046758
FullcrossTimelimited,M2_glmer_random_intercept,sd_diff_z,-0.09427834595914736,0.06309251202517356,-1.494287403258422,0.13510051614463547
FullcrossTimelimited,M2_glmer_random_intercept,prev_left,-0.010166152166054812,0.08279593417468369,-0.12278564481929949,0.9022768420121012
