task,model,term,Estimate,Std. Error,z value,Pr(>|z|)
PartialtickNoTimelimited,M1_glm_linear,(Intercept),-0.33329495756932254,0.06222430813425834,-5.35634653984723,8.492156209296211e-8
PartialtickNoTimelimited,M1_glm_linear,mu_diff_z,1.2114539178290786,0.11631085240293168,10.415656774935158,2.103406918616346e-25
PartialtickNoTimelimited,M1_glm_linear,sd_diff_z,0.8111284158026858,0.11221436502137783,7.228383065289,4.887784229011938e-13
PartialtickNoTimelimited,M1_glm_linear,prev_left,0.41977845608729236,0.09400592140759409,4.465446961231331,7.990176567758947e-6
