task,trial,acc_ppc_mean,acc_ppc_median,acc_ppc_lo10,acc_ppc_hi90
PartialcrossNoTimelimited,1,0.49938839285714287,0.5,0.4107142857142857,0.5892857142857143
PartialcrossNoTimelimited,2,0.58215625,0.5892857142857143,0.5,0.6607142857142857
PartialcrossNoTimelimited,3,0.5567098214285714,0.5535714285714286,0.48214285714285715,0.6428571428571429
PartialcrossNoTimelimited,4,0.5855758928571428,0.5892857142857143,0.5,0.6607142857142857
PartialcrossNoTimelimited,5,0.5895535714285715,0.5892857142857143,0.5178571428571429,0.6607142857142857
PartialcrossNoTimelimited,6,0.5808214285714286,0.5892857142857143,0.5,0.6607142857142857
PartialcrossNoTimelimited,7,0.6034776785714285,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,8,0.6032276785714286,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,9,0.5899017857142858,0.5892857142857143,0.5178571428571429,0.6607142857142857
PartialcrossNoTimelimited,10,0.6268482142857142,0.625,0.5535714285714286,0.6964285714285714
PartialcrossNoTimelimited,11,0.629,0.625,0.5535714285714286,0.6964285714285714
PartialcrossNoTimelimited,12,0.6061294642857142,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,13,0.5948794642857143,0.5892857142857143,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,14,0.6476294642857143,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialcrossNoTimelimited,15,0.6018348214285715,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,16,0.6207633928571429,0.625,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,17,0.6403705357142857,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialcrossNoTimelimited,18,0.6528571428571428,0.6607142857142857,0.5714285714285714,0.7321428571428571
PartialcrossNoTimelimited,19,0.6578571428571428,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialcrossNoTimelimited,20,0.6595535714285714,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialcrossNoTimelimited,21,0.6392544642857143,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,22,0.6395669642857142,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialcrossNoTimelimited,23,0.6589776785714285,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialcrossNoTimelimited,24,0.6447589285714286,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialcrossNoTimelimited,25,0.6457946428571428,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialcrossNoTimelimited,26,0.6140803571428571,0.6071428571428571,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,27,0.6172633928571428,0.625,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,28,0.6080758928571428,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,29,0.6148839285714286,0.6071428571428571,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,30,0.6332321428571429,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,31,0.6345401785714285,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,32,0.5994464285714286,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,33,0.6057410714285715,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,34,0.63590625,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,35,0.6048660714285714,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,36,0.5980223214285715,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,37,0.58678125,0.5892857142857143,0.5178571428571429,0.6607142857142857
PartialcrossNoTimelimited,38,0.5880401785714285,0.5892857142857143,0.5178571428571429,0.6607142857142857
PartialcrossNoTimelimited,39,0.6077410714285715,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,40,0.6083482142857143,0.6071428571428571,0.5357142857142857,0.6785714285714286
