task,trial,acc_ppc_mean,acc_ppc_median,acc_ppc_lo10,acc_ppc_hi90
FullcrossTimelimited,1,0.5018717948717949,0.5076923076923077,0.4153846153846154,0.5846153846153846
FullcrossTimelimited,2,0.560397435897436,0.5692307692307692,0.49230769230769234,0.6307692307692307
FullcrossTimelimited,3,0.5621282051282052,0.5538461538461539,0.49230769230769234,0.6307692307692307
FullcrossTimelimited,4,0.5523589743589744,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,5,0.5613205128205129,0.5692307692307692,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,6,0.5483589743589744,0.5538461538461539,0.46153846153846156,0.6307692307692307
FullcrossTimelimited,7,0.5521538461538461,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,8,0.5552307692307692,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,9,0.5613076923076923,0.5692307692307692,0.49230769230769234,0.6307692307692307
FullcrossTimelimited,10,0.5535384615384615,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,11,0.541448717948718,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,12,0.5569615384615385,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,13,0.5445769230769231,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,14,0.5566025641025641,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,15,0.572551282051282,0.5692307692307692,0.49230769230769234,0.6461538461538462
FullcrossTimelimited,16,0.5576153846153846,0.5538461538461539,0.4907692307692309,0.6307692307692307
FullcrossTimelimited,17,0.5632948717948718,0.5692307692307692,0.49230769230769234,0.6323076923076945
FullcrossTimelimited,18,0.5708333333333333,0.5692307692307692,0.49230769230769234,0.6461538461538462
FullcrossTimelimited,19,0.562,0.5615384615384615,0.49230769230769234,0.6307692307692307
FullcrossTimelimited,20,0.5836282051282051,0.5846153846153846,0.5076923076923077,0.6615384615384615
FullcrossTimelimited,21,0.555397435897436,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,22,0.578974358974359,0.5846153846153846,0.5076923076923077,0.6615384615384615
FullcrossTimelimited,23,0.5778589743589744,0.5846153846153846,0.5076923076923077,0.6461538461538462
FullcrossTimelimited,24,0.593551282051282,0.6,0.5230769230769231,0.6615384615384615
FullcrossTimelimited,25,0.5820384615384615,0.5846153846153846,0.5076923076923077,0.6615384615384615
FullcrossTimelimited,26,0.5497820512820513,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,27,0.6011538461538461,0.6,0.5230769230769231,0.676923076923077
FullcrossTimelimited,28,0.5717692307692308,0.5692307692307692,0.49230769230769234,0.6461538461538462
FullcrossTimelimited,29,0.5912564102564103,0.5846153846153846,0.5076923076923077,0.6615384615384615
FullcrossTimelimited,30,0.589948717948718,0.5846153846153846,0.5076923076923077,0.6615384615384615
FullcrossTimelimited,31,0.5756282051282051,0.5692307692307692,0.5076923076923077,0.6476923076923098
FullcrossTimelimited,32,0.5716282051282051,0.5692307692307692,0.5076923076923077,0.6461538461538462
FullcrossTimelimited,33,0.5897820512820513,0.5846153846153846,0.5076923076923077,0.6615384615384615
FullcrossTimelimited,34,0.5965769230769231,0.6,0.5230769230769231,0.6615384615384615
FullcrossTimelimited,35,0.5898974358974359,0.5846153846153846,0.5076923076923077,0.6615384615384615
FullcrossTimelimited,36,0.5958461538461538,0.6,0.5230769230769231,0.676923076923077
FullcrossTimelimited,37,0.59528205128205125,0.6,0.5230769230769231,0.6615384615384615
FullcrossTimelimited,38,0.583025641025641,0.5846153846153846,0.5076923076923077,0.6615384615384615
FullcrossTimelimited,39,0.5973846153846154,0.6,0.5230769230769231,0.6615384615384615
FullcrossTimelimited,40,0.5685128205128205,0.5692307692307692,0.49230769230769234,0.6461538461538462
