task,trial,acc_ppc_mean,acc_ppc_median,acc_ppc_lo10,acc_ppc_hi90
PartialcrossNoTimelimited,1,0.5097321428571429,0.5178571428571429,0.42857142857142855,0.5892857142857143
PartialcrossNoTimelimited,2,0.5923660714285715,0.5892857142857143,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,3,0.5695982142857143,0.5714285714285714,0.48214285714285715,0.6428571428571429
PartialcrossNoTimelimited,4,0.6031398809523809,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,5,0.6015922619047619,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,6,0.5952380952380952,0.5892857142857143,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,7,0.6180803571428571,0.625,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,8,0.6102827380952381,0.6071428571428571,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,9,0.6025744047619047,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,10,0.6376339285714285,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,11,0.6339285714285714,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,12,0.6255208333333333,0.625,0.5535714285714286,0.6964285714285714
PartialcrossNoTimelimited,13,0.6018154761904762,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,14,0.6535863095238095,0.6607142857142857,0.5714285714285714,0.7321428571428571
PartialcrossNoTimelimited,15,0.609360119047619,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,16,0.6346428571428572,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,17,0.6508779761904762,0.6607142857142857,0.5714285714285714,0.7321428571428571
PartialcrossNoTimelimited,18,0.6640625,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialcrossNoTimelimited,19,0.6699553571428571,0.6785714285714286,0.5892857142857143,0.75
PartialcrossNoTimelimited,20,0.6658928571428572,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialcrossNoTimelimited,21,0.6504017857142858,0.6428571428571429,0.5714285714285714,0.7321428571428571
PartialcrossNoTimelimited,22,0.6476636904761904,0.6428571428571429,0.5714285714285714,0.7321428571428571
PartialcrossNoTimelimited,23,0.667157738095238,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialcrossNoTimelimited,24,0.6598660714285715,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialcrossNoTimelimited,25,0.6471130952380952,0.6428571428571429,0.5714285714285714,0.7321428571428571
PartialcrossNoTimelimited,26,0.6326934523809524,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,27,0.6279761904761905,0.625,0.5535714285714286,0.6964285714285714
PartialcrossNoTimelimited,28,0.6067410714285715,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,29,0.6101339285714286,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,30,0.6505952380952381,0.6428571428571429,0.5714285714285714,0.7321428571428571
PartialcrossNoTimelimited,31,0.6403869047619047,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialcrossNoTimelimited,32,0.611904761904762,0.6071428571428571,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,33,0.6130803571428571,0.6071428571428571,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,34,0.6468005952380952,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialcrossNoTimelimited,35,0.6119642857142857,0.6071428571428571,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,36,0.6080505952380952,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,37,0.5998214285714286,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,38,0.5899107142857143,0.5892857142857143,0.5178571428571429,0.6607142857142857
PartialcrossNoTimelimited,39,0.6120089285714285,0.6071428571428571,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,40,0.6109970238095238,0.6071428571428571,0.5357142857142857,0.6785714285714286
