task,model,trial,acc_mean,acc_median,acc_lo10,acc_hi90
FulltickNoTimelimited,B1_three_parameter,1,0.49735384615384615,0.49230769230769234,0.4153846153846154,0.5846153846153846
FulltickNoTimelimited,B1_three_parameter,2,0.5441076923076923,0.5538461538461539,0.46153846153846156,0.6307692307692307
FulltickNoTimelimited,B1_three_parameter,3,0.5435846153846154,0.5384615384615384,0.4753846153846155,0.6153846153846154
FulltickNoTimelimited,B1_three_parameter,4,0.5234153846153846,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B1_three_parameter,5,0.5308,0.5230769230769231,0.46153846153846156,0.6
FulltickNoTimelimited,B1_three_parameter,6,0.5519692307692308,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,B1_three_parameter,7,0.5568461538461539,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,B1_three_parameter,8,0.5223384615384615,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B1_three_parameter,9,0.5514,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,B1_three_parameter,10,0.5581076923076923,0.5538461538461539,0.47692307692307695,0.6461538461538462
FulltickNoTimelimited,B1_three_parameter,11,0.5400769230769231,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B1_three_parameter,12,0.5334769230769231,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B1_three_parameter,13,0.5245538461538461,0.5230769230769231,0.4461538461538462,0.6015384615384619
FulltickNoTimelimited,B1_three_parameter,14,0.5463692307692308,0.5384615384615384,0.46153846153846156,0.6307692307692307
FulltickNoTimelimited,B1_three_parameter,15,0.5273846153846153,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B1_three_parameter,16,0.5342307692307693,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B1_three_parameter,17,0.5362461538461538,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B1_three_parameter,18,0.5324307692307693,0.5384615384615384,0.4461538461538462,0.6153846153846154
FulltickNoTimelimited,B1_three_parameter,19,0.538723076923077,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B1_three_parameter,20,0.5351230769230769,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B1_three_parameter,21,0.547723076923077,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,B1_three_parameter,22,0.5144923076923077,0.5230769230769231,0.4307692307692308,0.6
FulltickNoTimelimited,B1_three_parameter,23,0.5603538461538462,0.5538461538461539,0.47692307692307695,0.6323076923076926
FulltickNoTimelimited,B1_three_parameter,24,0.5386153846153846,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B1_three_parameter,25,0.5285538461538462,0.5230769230769231,0.46153846153846156,0.6
FulltickNoTimelimited,B1_three_parameter,26,0.5369538461538461,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B1_three_parameter,27,0.5145538461538461,0.5076923076923077,0.4461538461538462,0.5846153846153846
FulltickNoTimelimited,B1_three_parameter,28,0.5490615384615385,0.5538461538461539,0.47692307692307695,0.6153846153846154
FulltickNoTimelimited,B1_three_parameter,29,0.5193538461538462,0.5230769230769231,0.4307692307692308,0.6
FulltickNoTimelimited,B1_three_parameter,30,0.5436,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B1_three_parameter,31,0.5112769230769231,0.5076923076923077,0.4307692307692308,0.5846153846153846
FulltickNoTimelimited,B1_three_parameter,32,0.5261846153846154,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B1_three_parameter,33,0.5005538461538461,0.5076923076923077,0.4307692307692308,0.5846153846153846
FulltickNoTimelimited,B1_three_parameter,34,0.5217076923076923,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B1_three_parameter,35,0.5086923076923077,0.5076923076923077,0.4307692307692308,0.5846153846153846
FulltickNoTimelimited,B1_three_parameter,36,0.5307692307692308,0.5384615384615384,0.46153846153846156,0.6
FulltickNoTimelimited,B1_three_parameter,37,0.5281846153846154,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B1_three_parameter,38,0.5358615384615385,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B1_three_parameter,39,0.5241076923076923,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B1_three_parameter,40,0.5376,0.5384615384615384,0.46153846153846156,0.6153846153846154
