task,model,parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
PartialtickNoTimelimited,B1_three_parameter,mu_alpha,1.6950832782331338,0.008328735427815018,0.3486266675506929,0.994690247431896,1.4502368076328191,1.6980275585097975,1.9150233084680848,2.4111577944054696,1752.1168908261102,0.9988804298923728
PartialtickNoTimelimited,B1_three_parameter,mu_beta,1.3798512903597935,0.0071723275015418185,0.2772436663608068,0.8615448976318094,1.1971150260364012,1.3784779981715536,1.5658898188265413,1.9005891663214551,1494.180426363996,0.9987863634176154
PartialtickNoTimelimited,B1_three_parameter,mu_gamma,0.32810537920721483,0.004271489395865365,0.09778477286143716,0.12790841126725994,0.2624360243623751,0.3294829906239529,0.39748642275450724,0.5103452059160453,524.0633606392576,1.0037278685715436
PartialtickNoTimelimited,B1_three_parameter,sigma_alpha,1.273200416911952,0.024634882066670364,0.38432341637302,0.40511216646088943,1.0429618338301232,1.3002663447842215,1.5291505411373034,1.94113135434676,243.38438844231405,1.0225394972710682
PartialtickNoTimelimited,B1_three_parameter,sigma_beta,0.4486280344055877,0.01854554932967055,0.3166374839200811,0.020807857790297476,0.19153248804774803,0.3798764414264212,0.6596861928679278,1.1672094641904387,291.504489598835,1.0127471944400357
PartialtickNoTimelimited,B1_three_parameter,sigma_gamma,0.6449020037283872,0.0051310631048730815,0.09166375419599464,0.4822229064586214,0.5828459350275466,0.6370233087866013,0.6985627166860277,0.848844633325136,319.13950626757105,1.004059888910134
