task,model,trial,acc_mean,acc_median,acc_lo10,acc_hi90
FulltickNoTimelimited,B3_five_parameter_bias_lapse,1,0.5069846153846154,0.5076923076923077,0.4307692307692308,0.5846153846153846
FulltickNoTimelimited,B3_five_parameter_bias_lapse,2,0.5492615384615385,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,B3_five_parameter_bias_lapse,3,0.5388000000000001,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,4,0.5269538461538462,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B3_five_parameter_bias_lapse,5,0.5320769230769231,0.5384615384615384,0.4461538461538462,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,6,0.5504769230769231,0.5538461538461539,0.46153846153846156,0.6307692307692307
FulltickNoTimelimited,B3_five_parameter_bias_lapse,7,0.5610615384615385,0.5615384615384615,0.47692307692307695,0.6461538461538462
FulltickNoTimelimited,B3_five_parameter_bias_lapse,8,0.5190769230769231,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B3_five_parameter_bias_lapse,9,0.546723076923077,0.5384615384615384,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,B3_five_parameter_bias_lapse,10,0.5550769230769231,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,B3_five_parameter_bias_lapse,11,0.5412307692307693,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,12,0.5315538461538462,0.5384615384615384,0.4600000000000001,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,13,0.5229384615384616,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B3_five_parameter_bias_lapse,14,0.5437846153846154,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,15,0.5325230769230769,0.5384615384615384,0.4461538461538462,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,16,0.536676923076923,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,17,0.538923076923077,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,18,0.5365692307692308,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,19,0.5391076923076923,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,20,0.5354461538461539,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,21,0.5497076923076923,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,B3_five_parameter_bias_lapse,22,0.5145538461538461,0.5076923076923077,0.4307692307692308,0.6
FulltickNoTimelimited,B3_five_parameter_bias_lapse,23,0.5648,0.5692307692307692,0.47692307692307695,0.6461538461538462
FulltickNoTimelimited,B3_five_parameter_bias_lapse,24,0.5388615384615385,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,25,0.5271076923076923,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B3_five_parameter_bias_lapse,26,0.5383076923076923,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,27,0.5167846153846154,0.5230769230769231,0.4461538461538462,0.5861538461538465
FulltickNoTimelimited,B3_five_parameter_bias_lapse,28,0.5438461538461539,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,29,0.5191384615384615,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B3_five_parameter_bias_lapse,30,0.5428923076923077,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,31,0.5153846153846154,0.5076923076923077,0.4307692307692308,0.6
FulltickNoTimelimited,B3_five_parameter_bias_lapse,32,0.5297538461538461,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B3_five_parameter_bias_lapse,33,0.5045846153846154,0.5076923076923077,0.4307692307692308,0.5846153846153846
FulltickNoTimelimited,B3_five_parameter_bias_lapse,34,0.5243538461538462,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B3_five_parameter_bias_lapse,35,0.5091076923076924,0.5076923076923077,0.4307692307692308,0.5846153846153846
FulltickNoTimelimited,B3_five_parameter_bias_lapse,36,0.5299692307692307,0.5230769230769231,0.4461538461538462,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,37,0.5327076923076923,0.5384615384615384,0.4461538461538462,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,38,0.5360923076923076,0.5384615384615384,0.4461538461538462,0.6153846153846154
FulltickNoTimelimited,B3_five_parameter_bias_lapse,39,0.5255538461538461,0.5230769230769231,0.4461538461538462,0.6
FulltickNoTimelimited,B3_five_parameter_bias_lapse,40,0.5361692307692307,0.5384615384615384,0.46153846153846156,0.6153846153846154
