task,model,parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
FulltickNoTimelimited,B1_three_parameter,mu_alpha,0.8469168847591022,0.00941343072359936,0.4147237403063401,0.04493390996300465,0.5760879322261044,0.8496648213983173,1.1046006333465734,1.6539976908089506,1940.9838939408198,0.9988762319215393
FulltickNoTimelimited,B1_three_parameter,mu_beta,-0.009552186865936705,0.013489206675222382,0.5028532287486451,-0.9664697882712072,-0.34509716585327976,-0.004024000013051342,0.3362417096097472,0.9679689565727729,1389.6635566834393,1.0030476533125625
FulltickNoTimelimited,B1_three_parameter,mu_gamma,-0.05448637680513949,0.004032738741978068,0.07881505652868208,-0.2157785626705909,-0.10671932276317117,-0.05388904745630591,0.0016487881464651735,0.09446966814721718,381.9602842140782,1.0035641167403726
FulltickNoTimelimited,B1_three_parameter,sigma_alpha,0.41311920164157867,0.010284243763048116,0.31427440527079675,0.016158577234751937,0.170569830746515,0.3474124506230851,0.5944601444573189,1.225885288071835,933.8417845395219,1.0009195316590547
FulltickNoTimelimited,B1_three_parameter,sigma_beta,0.41399503673231786,0.007338939600452836,0.29360213288123205,0.025854982029529586,0.17773060793650627,0.36224634974648884,0.5986175945870271,1.1143148389917734,1600.485653195725,0.9996022488481981
FulltickNoTimelimited,B1_three_parameter,sigma_gamma,0.5618603389092621,0.003913940932433564,0.07096105702794721,0.4346271689619748,0.510359291877621,0.5584297963262985,0.6113900396544233,0.7145274827036352,328.7090171277773,0.9986614812745828
