mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,parameter,task
1.6099509719055551,0.015909729436887777,0.4599608295906139,0.845837503894353,1.2841083598329843,1.5689166133197232,1.8837886877245715,2.6677013913930696,835.8264475274461,0.9989327421283062,mu_alpha_logit,FulltickTimelimited
0.40978162443818916,0.00917468600389803,0.21853046021592284,-0.043483770611218976,0.26944853905362043,0.42572632463731097,0.5654338907675495,0.7811282561324835,567.3375659540122,1.004906605970137,mu_log_beta,FulltickTimelimited
0.10126849873475771,0.005556096884193712,0.09875882623668523,-0.09752790647929657,0.0398994633026982,0.1030298215509538,0.1630860121283092,0.2978084381076907,315.9455326815008,1.0042343684046915,mu_gamma,FulltickTimelimited
0.40868357603307354,0.011878310766322208,0.2995624550117684,0.02296884871880745,0.17568094674359389,0.35133914977712655,0.578932848610511,1.1028463950498952,636.0121256243424,0.9998112767468323,sigma_alpha,FulltickTimelimited
0.9999766161948774,0.006759303503684531,0.16098403790940755,0.7256520022499221,0.8837183522158283,0.9871124451663789,1.1059829662739515,1.3479689718960863,567.2333254460422,1.0029763526826656,sigma_log_beta,FulltickTimelimited
0.7271556548025293,0.004043610866882066,0.08535641165679168,0.5746430250285137,0.6685675063882337,0.7206161737833201,0.7822113631287094,0.8982428200631816,445.5881047076662,0.9986809345452011,sigma_gamma,FulltickTimelimited
