task,trial,acc_ppc_mean,acc_ppc_median,acc_ppc_lo10,acc_ppc_hi90
FulltickNoTimelimited,1,0.5016410256410256,0.5076923076923077,0.4153846153846154,0.5846153846153846
FulltickNoTimelimited,2,0.5697692307692308,0.5692307692307692,0.49230769230769234,0.6461538461538462
FulltickNoTimelimited,3,0.5713974358974359,0.5692307692307692,0.49230769230769234,0.6461538461538462
FulltickNoTimelimited,4,0.5446923076923077,0.5384615384615384,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,5,0.5472179487179487,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,6,0.5704358974358974,0.5692307692307692,0.49230769230769234,0.6461538461538462
FulltickNoTimelimited,7,0.5862307692307692,0.5846153846153846,0.5076923076923077,0.6615384615384615
FulltickNoTimelimited,8,0.5343846153846153,0.5384615384615384,0.46153846153846156,0.6
FulltickNoTimelimited,9,0.5531410256410256,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,10,0.5623717948717949,0.5692307692307692,0.49230769230769234,0.6461538461538462
FulltickNoTimelimited,11,0.5703333333333334,0.5692307692307692,0.5076923076923077,0.6461538461538462
FulltickNoTimelimited,12,0.5774358974358974,0.5692307692307692,0.5076923076923077,0.6461538461538462
FulltickNoTimelimited,13,0.5657948717948718,0.5692307692307692,0.49230769230769234,0.6461538461538462
FulltickNoTimelimited,14,0.5998717948717949,0.6,0.5230769230769231,0.676923076923077
FulltickNoTimelimited,15,0.574474358974359,0.5692307692307692,0.5076923076923077,0.6461538461538462
FulltickNoTimelimited,16,0.5765384615384616,0.5769230769230769,0.49230769230769234,0.6461538461538462
FulltickNoTimelimited,17,0.589025641025641,0.5923076923076923,0.5076923076923077,0.6615384615384615
FulltickNoTimelimited,18,0.5954871794871794,0.6,0.5230769230769231,0.6615384615384615
FulltickNoTimelimited,19,0.5864230769230769,0.5846153846153846,0.5076923076923077,0.6615384615384615
FulltickNoTimelimited,20,0.5565384615384615,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,21,0.5796923076923077,0.5846153846153846,0.5076923076923077,0.6476923076923098
FulltickNoTimelimited,22,0.551448717948718,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,23,0.5985769230769231,0.6,0.5230769230769231,0.676923076923077
FulltickNoTimelimited,24,0.5745256410256411,0.5692307692307692,0.5076923076923077,0.6461538461538462
FulltickNoTimelimited,25,0.5766282051282051,0.5692307692307692,0.49230769230769234,0.6615384615384615
FulltickNoTimelimited,26,0.5702307692307692,0.5692307692307692,0.49230769230769234,0.6461538461538462
FulltickNoTimelimited,27,0.577551282051282,0.5846153846153846,0.5076923076923077,0.6461538461538462
FulltickNoTimelimited,28,0.5704871794871795,0.5692307692307692,0.49230769230769234,0.6461538461538462
FulltickNoTimelimited,29,0.5448846153846154,0.5384615384615384,0.47692307692307695,0.6153846153846154
FulltickNoTimelimited,30,0.5665256410256411,0.5692307692307692,0.49230769230769234,0.6461538461538462
FulltickNoTimelimited,31,0.5421282051282051,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,32,0.5920641025641026,0.5846153846153846,0.5230769230769231,0.6615384615384615
FulltickNoTimelimited,33,0.533923076923077,0.5384615384615384,0.46153846153846156,0.6153846153846154
FulltickNoTimelimited,34,0.5496153846153846,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,35,0.5326666666666666,0.5384615384615384,0.46153846153846156,0.6
FulltickNoTimelimited,36,0.5901923076923077,0.5846153846153846,0.5076923076923077,0.6615384615384615
FulltickNoTimelimited,37,0.5716025641025642,0.5692307692307692,0.49230769230769234,0.6461538461538462
FulltickNoTimelimited,38,0.5507179487179488,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickNoTimelimited,39,0.5434102564102564,0.5384615384615384,0.47692307692307695,0.6153846153846154
FulltickNoTimelimited,40,0.5477692307692308,0.5538461538461539,0.47692307692307695,0.6307692307692307
