task,trial,acc_ppc_mean,acc_ppc_median,acc_ppc_lo10,acc_ppc_hi90
FulltickTimelimited,1,0.5046923076923077,0.5076923076923077,0.4307692307692308,0.5846153846153846
FulltickTimelimited,2,0.5746410256410256,0.5692307692307692,0.49230769230769234,0.6461538461538462
FulltickTimelimited,3,0.5705,0.5692307692307692,0.49230769230769234,0.6461538461538462
FulltickTimelimited,4,0.5471538461538462,0.5538461538461539,0.47692307692307695,0.6153846153846154
FulltickTimelimited,5,0.5444871794871795,0.5384615384615384,0.47692307692307695,0.6153846153846154
FulltickTimelimited,6,0.559448717948718,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickTimelimited,7,0.5575,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickTimelimited,8,0.5618589743589744,0.5538461538461539,0.49230769230769234,0.6461538461538462
FulltickTimelimited,9,0.5560384615384616,0.5538461538461539,0.47692307692307695,0.6307692307692307
FulltickTimelimited,10,0.6286666666666667,0.6307692307692307,0.5538461538461539,0.6923076923076923
FulltickTimelimited,11,0.587025641025641,0.5846153846153846,0.5076923076923077,0.6615384615384615
FulltickTimelimited,12,0.5747051282051282,0.5692307692307692,0.5076923076923077,0.6461538461538462
FulltickTimelimited,13,0.5743846153846154,0.5846153846153846,0.49230769230769234,0.6461538461538462
FulltickTimelimited,14,0.6008589743589744,0.6,0.5230769230769231,0.676923076923077
FulltickTimelimited,15,0.5866794871794871,0.5846153846153846,0.5076923076923077,0.6615384615384615
FulltickTimelimited,16,0.5850128205128206,0.5846153846153846,0.5076923076923077,0.6615384615384615
FulltickTimelimited,17,0.5877179487179487,0.5846153846153846,0.5230769230769231,0.6615384615384615
FulltickTimelimited,18,0.6139230769230769,0.6153846153846154,0.5384615384615384,0.6923076923076923
FulltickTimelimited,19,0.6031025641025641,0.6,0.5384615384615384,0.676923076923077
FulltickTimelimited,20,0.5641923076923077,0.5692307692307692,0.49230769230769234,0.6307692307692307
FulltickTimelimited,21,0.6044102564102564,0.6,0.5230769230769231,0.676923076923077
FulltickTimelimited,22,0.5676923076923077,0.5692307692307692,0.49230769230769234,0.6461538461538462
FulltickTimelimited,23,0.5905384615384616,0.5846153846153846,0.5230769230769231,0.6615384615384615
FulltickTimelimited,24,0.5818589743589744,0.5846153846153846,0.5076923076923077,0.6615384615384615
FulltickTimelimited,25,0.6279871794871795,0.6307692307692307,0.5538461538461539,0.6923076923076923
FulltickTimelimited,26,0.597,0.6,0.5230769230769231,0.676923076923077
FulltickTimelimited,27,0.5601538461538461,0.5538461538461539,0.49230769230769234,0.6307692307692307
FulltickTimelimited,28,0.5879615384615384,0.5846153846153846,0.5215384615384616,0.6615384615384615
FulltickTimelimited,29,0.5757435897435897,0.5692307692307692,0.5076923076923077,0.6461538461538462
FulltickTimelimited,30,0.5751538461538461,0.5846153846153846,0.5076923076923077,0.6461538461538462
FulltickTimelimited,31,0.5914871794871795,0.5846153846153846,0.5230769230769231,0.6615384615384615
FulltickTimelimited,32,0.6008205128205129,0.6,0.5230769230769231,0.6615384615384615
FulltickTimelimited,33,0.6246794871794872,0.6307692307692307,0.5538461538461539,0.6923076923076923
FulltickTimelimited,34,0.6302564102564102,0.6307692307692307,0.5538461538461539,0.6923076923076923
FulltickTimelimited,35,0.5776923076923077,0.5846153846153846,0.5076923076923077,0.6461538461538462
FulltickTimelimited,36,0.5961153846153846,0.6,0.5230769230769231,0.676923076923077
FulltickTimelimited,37,0.5906282051282051,0.5846153846153846,0.5230769230769231,0.6615384615384615
FulltickTimelimited,38,0.6062435897435897,0.6,0.5384615384615384,0.676923076923077
FulltickTimelimited,39,0.6324102564102564,0.6307692307692307,0.5692307692307692,0.6923076923076923
FulltickTimelimited,40,0.6044871794871794,0.6,0.5384615384615384,0.676923076923077
