task,trial,acc_ppc_mean,acc_ppc_median,acc_ppc_lo10,acc_ppc_hi90
PartialcrossNoTimelimited,1,0.5085863095238096,0.5178571428571429,0.42857142857142855,0.5892857142857143
PartialcrossNoTimelimited,2,0.5924107142857142,0.5892857142857143,0.5178571428571429,0.6607142857142857
PartialcrossNoTimelimited,3,0.5714136904761905,0.5714285714285714,0.5,0.6428571428571429
PartialcrossNoTimelimited,4,0.6012351190476191,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,5,0.6010863095238095,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,6,0.5899404761904762,0.5892857142857143,0.5178571428571429,0.6607142857142857
PartialcrossNoTimelimited,7,0.6177380952380952,0.625,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,8,0.6102678571428571,0.6071428571428571,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,9,0.6044047619047619,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,10,0.6382142857142857,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,11,0.635922619047619,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,12,0.6282886904761905,0.625,0.5535714285714286,0.6964285714285714
PartialcrossNoTimelimited,13,0.5998958333333333,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,14,0.6542113095238096,0.6607142857142857,0.5714285714285714,0.7321428571428571
PartialcrossNoTimelimited,15,0.6055952380952381,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,16,0.6349255952380952,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,17,0.6512202380952381,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialcrossNoTimelimited,18,0.6668005952380952,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialcrossNoTimelimited,19,0.6705208333333333,0.6785714285714286,0.5892857142857143,0.75
PartialcrossNoTimelimited,20,0.6682738095238095,0.6607142857142857,0.5892857142857143,0.75
PartialcrossNoTimelimited,21,0.6493005952380952,0.6428571428571429,0.5714285714285714,0.7321428571428571
PartialcrossNoTimelimited,22,0.6472619047619048,0.6428571428571429,0.5714285714285714,0.7321428571428571
PartialcrossNoTimelimited,23,0.6679166666666667,0.6607142857142857,0.5892857142857143,0.75
PartialcrossNoTimelimited,24,0.6598065476190477,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialcrossNoTimelimited,25,0.6470684523809523,0.6428571428571429,0.5714285714285714,0.7321428571428571
PartialcrossNoTimelimited,26,0.6326636904761904,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,27,0.6193154761904762,0.625,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,28,0.6088244047619048,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,29,0.6096130952380953,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,30,0.6504613095238095,0.6607142857142857,0.5714285714285714,0.7142857142857143
PartialcrossNoTimelimited,31,0.636547619047619,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,32,0.6075,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,33,0.6121279761904762,0.6071428571428571,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,34,0.6498511904761904,0.6428571428571429,0.5714285714285714,0.7321428571428571
PartialcrossNoTimelimited,35,0.6147619047619047,0.6071428571428571,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,36,0.6064880952380952,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,37,0.5967261904761905,0.5892857142857143,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,38,0.5938392857142857,0.5892857142857143,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,39,0.6087648809523809,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,40,0.6084970238095239,0.6071428571428571,0.5357142857142857,0.6785714285714286
