task,trial,acc_ppc_mean,acc_ppc_median,acc_ppc_lo10,acc_ppc_hi90
PartialtickTimelimited,1,0.517529761904762,0.5178571428571429,0.42857142857142855,0.6071428571428571
PartialtickTimelimited,2,0.5642559523809524,0.5714285714285714,0.48214285714285715,0.6428571428571429
PartialtickTimelimited,3,0.6260119047619047,0.625,0.5535714285714286,0.6964285714285714
PartialtickTimelimited,4,0.6355952380952381,0.625,0.5535714285714286,0.7142857142857143
PartialtickTimelimited,5,0.6289880952380953,0.625,0.5535714285714286,0.6964285714285714
PartialtickTimelimited,6,0.6275595238095238,0.625,0.5535714285714286,0.6964285714285714
PartialtickTimelimited,7,0.6187946428571428,0.625,0.5535714285714286,0.6964285714285714
PartialtickTimelimited,8,0.6582142857142858,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickTimelimited,9,0.6166369047619048,0.625,0.5357142857142857,0.6964285714285714
PartialtickTimelimited,10,0.66875,0.6785714285714286,0.5892857142857143,0.75
PartialtickTimelimited,11,0.6554017857142858,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickTimelimited,12,0.6244196428571429,0.625,0.5535714285714286,0.6964285714285714
PartialtickTimelimited,13,0.5778869047619047,0.5714285714285714,0.5,0.6446428571428596
PartialtickTimelimited,14,0.6558928571428572,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickTimelimited,15,0.6062946428571429,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialtickTimelimited,16,0.7062648809523809,0.7142857142857143,0.6428571428571429,0.7678571428571429
PartialtickTimelimited,17,0.6704464285714286,0.6785714285714286,0.5892857142857143,0.7321428571428571
PartialtickTimelimited,18,0.6608184523809524,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickTimelimited,19,0.6572916666666667,0.6607142857142857,0.5892857142857143,0.7142857142857143
PartialtickTimelimited,20,0.6413690476190477,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialtickTimelimited,21,0.7257142857142858,0.7321428571428571,0.6607142857142857,0.7857142857142857
PartialtickTimelimited,22,0.6551339285714286,0.6607142857142857,0.5714285714285714,0.7321428571428571
PartialtickTimelimited,23,0.7081547619047619,0.7142857142857143,0.6428571428571429,0.7696428571428596
PartialtickTimelimited,24,0.6534077380952381,0.6607142857142857,0.5892857142857143,0.7142857142857143
PartialtickTimelimited,25,0.6648809523809524,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickTimelimited,26,0.6748958333333334,0.6785714285714286,0.6071428571428571,0.75
PartialtickTimelimited,27,0.6127380952380952,0.6071428571428571,0.5535714285714286,0.6785714285714286
PartialtickTimelimited,28,0.6819196428571429,0.6785714285714286,0.6071428571428571,0.75
PartialtickTimelimited,29,0.6712202380952381,0.6785714285714286,0.6071428571428571,0.75
PartialtickTimelimited,30,0.6870238095238095,0.6964285714285714,0.6071428571428571,0.7678571428571429
PartialtickTimelimited,31,0.6987797619047619,0.6964285714285714,0.625,0.7678571428571429
PartialtickTimelimited,32,0.6688244047619047,0.6607142857142857,0.6071428571428571,0.75
PartialtickTimelimited,33,0.7495238095238095,0.75,0.6785714285714286,0.8214285714285714
PartialtickTimelimited,34,0.6424255952380953,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialtickTimelimited,35,0.6324107142857143,0.625,0.5714285714285714,0.6964285714285714
PartialtickTimelimited,36,0.6964434523809524,0.6964285714285714,0.625,0.7678571428571429
PartialtickTimelimited,37,0.6572916666666667,0.6607142857142857,0.5892857142857143,0.7321428571428571
PartialtickTimelimited,38,0.6450297619047619,0.6428571428571429,0.5714285714285714,0.7142857142857143
PartialtickTimelimited,39,0.6935714285714286,0.6964285714285714,0.625,0.7678571428571429
PartialtickTimelimited,40,0.683125,0.6785714285714286,0.6071428571428571,0.75
