model_id,model_label,parameter,task_a,task_b,diff_mean,diff_hdi95_lo,diff_hdi95_hi,hdi95_crosses_zero,hdi95_direction,posterior_tail_p
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FullcrossNoTimelimited,PartialcrossTimelimited,0.011970676427170118,-0.23355727762995637,0.32317831181073264,TRUE,Crosses 0,0.9895
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FullcrossNoTimelimited,PartialtickNoTimelimited,0.15858697246012343,-0.08217574913628369,0.45559257462809805,TRUE,Crosses 0,0.22
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FullcrossNoTimelimited,PartialtickTimelimited,0.14732500639672186,-0.07838224787668607,0.4461503556887441,TRUE,Crosses 0,0.2985
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FullcrossTimelimited,FulltickNoTimelimited,0.1346187661171142,-0.26367340788239774,0.4727856383521003,TRUE,Crosses 0,0.497
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FullcrossTimelimited,FulltickTimelimited,0.07747516837628424,-0.30292936350038996,0.44086766071906086,TRUE,Crosses 0,0.7195
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FullcrossTimelimited,PartialcrossNoTimelimited,0.20949164554424055,-0.06627967996601468,0.4963197141740969,TRUE,Crosses 0,0.222
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FullcrossTimelimited,PartialcrossTimelimited,0.0642618920791982,-0.24529133984281068,0.38879338636283,TRUE,Crosses 0,0.7645
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FullcrossTimelimited,PartialtickNoTimelimited,0.21087818811215153,-0.07003356465132912,0.5020608680889306,TRUE,Crosses 0,0.2255
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FullcrossTimelimited,PartialtickTimelimited,0.19961622204874996,-0.07712170612444032,0.4879894904075033,TRUE,Crosses 0,0.2685
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FulltickNoTimelimited,FulltickTimelimited,-0.05714359774082996,-0.3702817578524219,0.29554124530663356,TRUE,Crosses 0,0.706
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FulltickNoTimelimited,PartialcrossNoTimelimited,0.07487287942712635,-0.10343748706931684,0.37875762743047553,TRUE,Crosses 0,0.579
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FulltickNoTimelimited,PartialcrossTimelimited,-0.07035687403791599,-0.28063236576308315,0.24919577534164603,TRUE,Crosses 0,0.5205
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FulltickNoTimelimited,PartialtickNoTimelimited,0.07625942199503732,-0.12992843576104296,0.3899926492562698,TRUE,Crosses 0,0.5365
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FulltickNoTimelimited,PartialtickTimelimited,0.06499745593163575,-0.11268008934844606,0.3693631025610739,TRUE,Crosses 0,0.668
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FulltickTimelimited,PartialcrossNoTimelimited,0.1320164771679563,-0.08403805632099268,0.40129116652287194,TRUE,Crosses 0,0.327
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FulltickTimelimited,PartialcrossTimelimited,-0.01321327629708603,-0.2552407516334112,0.27185952674071756,TRUE,Crosses 0,0.878
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FulltickTimelimited,PartialtickNoTimelimited,0.1334030197358673,-0.09276381360388242,0.3968650873184079,TRUE,Crosses 0,0.3105
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,FulltickTimelimited,PartialtickTimelimited,0.12214105367246571,-0.08663256966196825,0.3890164160255573,TRUE,Crosses 0,0.3915
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,PartialcrossNoTimelimited,PartialcrossTimelimited,-0.14522975346504235,-0.29608321277321203,0.02524893086442949,TRUE,Crosses 0,0.097
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,PartialcrossNoTimelimited,PartialtickNoTimelimited,0.0013865425679109697,-0.17005908112359958,0.13242336262775176,TRUE,Crosses 0,0.9325
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,PartialcrossNoTimelimited,PartialtickTimelimited,-0.009875423495490606,-0.12802962989352218,0.12184164785154455,TRUE,Crosses 0,0.8205
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,PartialcrossTimelimited,PartialtickNoTimelimited,0.1466162960329533,-0.045620780880288266,0.3035777015000671,TRUE,Crosses 0,0.111
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,PartialcrossTimelimited,PartialtickTimelimited,0.13535432996955174,-0.03780316569183089,0.28570836073804085,TRUE,Crosses 0,0.1275
modelA_asym_lapse,Model A: Asymmetric-LR + Stickiness + Lapse,epsilon_lapse,PartialtickNoTimelimited,PartialtickTimelimited,-0.011261966063401576,-0.13582787422650563,0.16380180921936144,TRUE,Crosses 0,0.755
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FullcrossNoTimelimited,FullcrossTimelimited,0.11788143334331354,-0.15872507033586697,0.438412119897722,TRUE,Crosses 0,0.436
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FullcrossNoTimelimited,FulltickNoTimelimited,0.12218531164228238,-0.15863271741894794,0.4307748578381488,TRUE,Crosses 0,0.432
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FullcrossNoTimelimited,FulltickTimelimited,0.032462190152771596,-0.21088844882664814,0.2995874181923819,TRUE,Crosses 0,0.781
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FullcrossNoTimelimited,PartialcrossNoTimelimited,0.12188249125641493,-0.12721259529353626,0.3322480142026888,TRUE,Crosses 0,0.2745
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FullcrossNoTimelimited,PartialcrossTimelimited,0.20072394019791903,-0.12156480952070386,0.5367826732552509,TRUE,Crosses 0,0.2255
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FullcrossNoTimelimited,PartialtickNoTimelimited,0.22205160221294062,-0.008884562623695287,0.43221237081536557,TRUE,Crosses 0,0.056
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FullcrossNoTimelimited,PartialtickTimelimited,0.11189280312686653,-0.11048040897727812,0.29681398100683876,TRUE,Crosses 0,0.2775
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FullcrossTimelimited,FulltickNoTimelimited,0.004303878298968855,-0.3537767623559469,0.3535121298459916,TRUE,Crosses 0,0.977
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FullcrossTimelimited,FulltickTimelimited,-0.08541924319054194,-0.40303750411818784,0.2080856803916309,TRUE,Crosses 0,0.579
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FullcrossTimelimited,PartialcrossNoTimelimited,0.004001057913101396,-0.31145775756504995,0.27150359099734656,TRUE,Crosses 0,0.9275
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FullcrossTimelimited,PartialcrossTimelimited,0.0828425068546055,-0.308104148381787,0.4663789716542126,TRUE,Crosses 0,0.675
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FullcrossTimelimited,PartialtickNoTimelimited,0.10417016886962709,-0.21546804696580169,0.37069681276526467,TRUE,Crosses 0,0.459
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FullcrossTimelimited,PartialtickTimelimited,-0.0059886302164470035,-0.3141801921478568,0.23733427030189824,TRUE,Crosses 0,0.9645
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FulltickNoTimelimited,FulltickTimelimited,-0.0897231214895108,-0.3944074820332654,0.2058422357355192,TRUE,Crosses 0,0.5635
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FulltickNoTimelimited,PartialcrossNoTimelimited,-3.0282038586745824e-4,-0.31030693181446056,0.2728679195655765,TRUE,Crosses 0,0.9565
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FulltickNoTimelimited,PartialcrossTimelimited,0.07853862855563663,-0.31682709102182344,0.4577241677414858,TRUE,Crosses 0,0.728
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FulltickNoTimelimited,PartialtickNoTimelimited,0.09986629057065824,-0.20173348949406852,0.372365810321415,TRUE,Crosses 0,0.5145
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FulltickNoTimelimited,PartialtickTimelimited,-0.010292508515415858,-0.3052038174848053,0.2499358254307181,TRUE,Crosses 0,0.992
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FulltickTimelimited,PartialcrossNoTimelimited,0.08942030110364334,-0.16974088689602113,0.31252086549845953,TRUE,Crosses 0,0.4365
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FulltickTimelimited,PartialcrossTimelimited,0.16826175004514743,-0.16896738748310416,0.5046185826750447,TRUE,Crosses 0,0.346
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FulltickTimelimited,PartialtickNoTimelimited,0.18958941206016902,-0.06280191164557751,0.41532472281217725,TRUE,Crosses 0,0.13
modelB_decay,Model B: Decay-RL + Stickiness,alpha,FulltickTimelimited,PartialtickTimelimited,0.07943061297409494,-0.17223261945489954,0.27968213210038156,TRUE,Crosses 0,0.436
modelB_decay,Model B: Decay-RL + Stickiness,alpha,PartialcrossNoTimelimited,PartialcrossTimelimited,0.07884144894150409,-0.23978790429302344,0.4132452839769095,TRUE,Crosses 0,0.674
modelB_decay,Model B: Decay-RL + Stickiness,alpha,PartialcrossNoTimelimited,PartialtickNoTimelimited,0.1001691109565257,-0.12298883834218252,0.3261924056481457,TRUE,Crosses 0,0.378
modelB_decay,Model B: Decay-RL + Stickiness,alpha,PartialcrossNoTimelimited,PartialtickTimelimited,-0.0099896881295484,-0.21411631315646637,0.1972134809536358,TRUE,Crosses 0,0.9095
modelB_decay,Model B: Decay-RL + Stickiness,alpha,PartialcrossTimelimited,PartialtickNoTimelimited,0.021327662015021606,-0.3098707065849953,0.33488058132296666,TRUE,Crosses 0,0.8595
modelB_decay,Model B: Decay-RL + Stickiness,alpha,PartialcrossTimelimited,PartialtickTimelimited,-0.08883113707105249,-0.4134245028424492,0.20673159476095096,TRUE,Crosses 0,0.6305
modelB_decay,Model B: Decay-RL + Stickiness,alpha,PartialtickNoTimelimited,PartialtickTimelimited,-0.1101587990860741,-0.3160918583813671,0.07968622598402672,TRUE,Crosses 0,0.268
modelB_decay,Model B: Decay-RL + Stickiness,beta,FullcrossNoTimelimited,FullcrossTimelimited,0.199833871936527,-3.097958415003718,3.2044654498997076,TRUE,Crosses 0,0.754
modelB_decay,Model B: Decay-RL + Stickiness,beta,FullcrossNoTimelimited,FulltickNoTimelimited,-0.2897503237272388,-3.4828801550095374,2.79226371829402,TRUE,Crosses 0,0.8065
modelB_decay,Model B: Decay-RL + Stickiness,beta,FullcrossNoTimelimited,FulltickTimelimited,-0.5551719446643805,-3.9503055422082007,2.52900181298657,TRUE,Crosses 0,0.589
modelB_decay,Model B: Decay-RL + Stickiness,beta,FullcrossNoTimelimited,PartialcrossNoTimelimited,-4.848016756960994,-10.01059562523881,-1.0196602984601943,FALSE,Below 0,0.022
modelB_decay,Model B: Decay-RL + Stickiness,beta,FullcrossNoTimelimited,PartialcrossTimelimited,-2.720552900998586,-7.608535197998239,0.7892662864626181,TRUE,Crosses 0,0.1
modelB_decay,Model B: Decay-RL + Stickiness,beta,FullcrossNoTimelimited,PartialtickNoTimelimited,-7.019297360747904,-11.74864543464826,-2.967601936354464,FALSE,Below 0,0.0065
modelB_decay,Model B: Decay-RL + Stickiness,beta,FullcrossNoTimelimited,PartialtickTimelimited,-5.372366321672273,-8.426595160466228,-2.1508058702355006,FALSE,Below 0,0.008
modelB_decay,Model B: Decay-RL + Stickiness,beta,FullcrossTimelimited,FulltickNoTimelimited,-0.4895841956637658,-3.86223783883108,2.820045440331262,TRUE,Crosses 0,0.629
modelB_decay,Model B: Decay-RL + Stickiness,beta,FullcrossTimelimited,FulltickTimelimited,-0.7550058166009075,-4.164009128482072,2.6393273773637347,TRUE,Crosses 0,0.455
modelB_decay,Model B: Decay-RL + Stickiness,beta,FullcrossTimelimited,PartialcrossNoTimelimited,-5.04785062889752,-10.110136671105247,-0.9775484210960109,FALSE,Below 0,0.0285
modelB_decay,Model B: Decay-RL + Stickiness,beta,FullcrossTimelimited,PartialcrossTimelimited,-2.9203867729351134,-7.791870727428739,0.9424783470541195,TRUE,Crosses 0,0.0955
modelB_decay,Model B: Decay-RL + Stickiness,beta,FullcrossTimelimited,PartialtickNoTimelimited,-7.219131232684431,-11.987231021001772,-2.938861313168495,FALSE,Below 0,0.0085
modelB_decay,Model B: Decay-RL + Stickiness,beta,FullcrossTimelimited,PartialtickTimelimited,-5.572200193608801,-8.707564298111757,-1.9219875388612038,FALSE,Below 0,0.017
modelB_decay,Model B: Decay-RL + Stickiness,beta,FulltickNoTimelimited,FulltickTimelimited,-0.26542162093714167,-3.6459123608761543,3.0186809820004914,TRUE,Crosses 0,0.811
modelB_decay,Model B: Decay-RL + Stickiness,beta,FulltickNoTimelimited,PartialcrossNoTimelimited,-4.558266433233754,-9.640417354478489,-0.31331993150580667,FALSE,Below 0,0.04
modelB_decay,Model B: Decay-RL + Stickiness,beta,FulltickNoTimelimited,PartialcrossTimelimited,-2.4308025772713475,-7.367431920994498,1.5152945332096734,TRUE,Crosses 0,0.167
modelB_decay,Model B: Decay-RL + Stickiness,beta,FulltickNoTimelimited,PartialtickNoTimelimited,-6.729547037020665,-11.575474613987627,-2.414488880169358,FALSE,Below 0,0.0075
modelB_decay,Model B: Decay-RL + Stickiness,beta,FulltickNoTimelimited,PartialtickTimelimited,-5.082615997945035,-8.278905565719581,-1.5941591833979882,FALSE,Below 0,0.017
modelB_decay,Model B: Decay-RL + Stickiness,beta,FulltickTimelimited,PartialcrossNoTimelimited,-4.292844812296613,-9.402153178708145,0.15322463741945502,TRUE,Crosses 0,0.055
modelB_decay,Model B: Decay-RL + Stickiness,beta,FulltickTimelimited,PartialcrossTimelimited,-2.165380956334206,-7.0582493475313575,1.7390318916177738,TRUE,Crosses 0,0.2005
modelB_decay,Model B: Decay-RL + Stickiness,beta,FulltickTimelimited,PartialtickNoTimelimited,-6.464125416083523,-11.390329547132515,-1.847364446877558,FALSE,Below 0,0.011
modelB_decay,Model B: Decay-RL + Stickiness,beta,FulltickTimelimited,PartialtickTimelimited,-4.817194377007893,-7.98336934583215,-1.2084193824996492,FALSE,Below 0,0.0175
modelB_decay,Model B: Decay-RL + Stickiness,beta,PartialcrossNoTimelimited,PartialcrossTimelimited,2.1274638559624073,-3.4005275086643736,7.618966207051271,TRUE,Crosses 0,0.3725
modelB_decay,Model B: Decay-RL + Stickiness,beta,PartialcrossNoTimelimited,PartialtickNoTimelimited,-2.1712806037869106,-7.713253764541187,3.6103854835780433,TRUE,Crosses 0,0.4255
modelB_decay,Model B: Decay-RL + Stickiness,beta,PartialcrossNoTimelimited,PartialtickTimelimited,-0.5243495647112799,-4.652596543260045,4.694475277997098,TRUE,Crosses 0,0.74
modelB_decay,Model B: Decay-RL + Stickiness,beta,PartialcrossTimelimited,PartialtickNoTimelimited,-4.298744459749318,-9.484081847247294,1.232030001925853,TRUE,Crosses 0,0.1105
modelB_decay,Model B: Decay-RL + Stickiness,beta,PartialcrossTimelimited,PartialtickTimelimited,-2.651813420673687,-6.231997171179199,2.393998416449028,TRUE,Crosses 0,0.213
modelB_decay,Model B: Decay-RL + Stickiness,beta,PartialtickNoTimelimited,PartialtickTimelimited,1.6469310390756307,-2.577468362849734,6.724529947361504,TRUE,Crosses 0,0.4875
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FullcrossNoTimelimited,FullcrossTimelimited,-0.13254212188225345,-0.25905583098173274,-0.008335414853799673,FALSE,Below 0,0.0315
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FullcrossNoTimelimited,FulltickNoTimelimited,0.014163755863130255,-0.11475090997445281,0.1377130319009343,TRUE,Crosses 0,0.832
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FullcrossNoTimelimited,FulltickTimelimited,-0.15716095459848492,-0.28588776934031557,-0.0268026220645289,FALSE,Below 0,0.021
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FullcrossNoTimelimited,PartialcrossNoTimelimited,-0.16428111931226125,-0.31838339284505723,-0.0133025706791585,FALSE,Below 0,0.031
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FullcrossNoTimelimited,PartialcrossTimelimited,-0.4500127659462325,-0.598036504056356,-0.3077132939145,FALSE,Below 0,0
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FullcrossNoTimelimited,PartialtickNoTimelimited,-0.03622731600144991,-0.19916699573771388,0.12245637548112397,TRUE,Crosses 0,0.6575
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FullcrossNoTimelimited,PartialtickTimelimited,-0.10962282144770881,-0.27049600101817695,0.05040406959720558,TRUE,Crosses 0,0.1895
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FullcrossTimelimited,FulltickNoTimelimited,0.1467058777453837,0.0212552538999723,0.2716804749440304,FALSE,Above 0,0.0215
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FullcrossTimelimited,FulltickTimelimited,-0.024618832716231463,-0.15312942300207483,0.10621157572799791,TRUE,Crosses 0,0.7065
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FullcrossTimelimited,PartialcrossNoTimelimited,-0.031738997430007784,-0.1839537561278507,0.11964785678034415,TRUE,Crosses 0,0.677
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FullcrossTimelimited,PartialcrossTimelimited,-0.31747064406397907,-0.4592624751179657,-0.17537532062351635,FALSE,Below 0,0
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FullcrossTimelimited,PartialtickNoTimelimited,0.09631480588080354,-0.06367933065752808,0.25452553465384004,TRUE,Crosses 0,0.237
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FullcrossTimelimited,PartialtickTimelimited,0.02291930043454464,-0.13591083545840763,0.18686197360304338,TRUE,Crosses 0,0.7735
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FulltickNoTimelimited,FulltickTimelimited,-0.17132471046161518,-0.3046604458304735,-0.04054005658390909,FALSE,Below 0,0.0135
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FulltickNoTimelimited,PartialcrossNoTimelimited,-0.1784448751753915,-0.33322865882005104,-0.026533409540105708,FALSE,Below 0,0.0175
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FulltickNoTimelimited,PartialcrossTimelimited,-0.46417652180936275,-0.608366235006585,-0.3209377305089626,FALSE,Below 0,0
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FulltickNoTimelimited,PartialtickNoTimelimited,-0.05039107186458017,-0.20842019657101776,0.11225180662665896,TRUE,Crosses 0,0.534
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FulltickNoTimelimited,PartialtickTimelimited,-0.12378657731083907,-0.28206540558560267,0.03562909396627817,TRUE,Crosses 0,0.1325
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FulltickTimelimited,PartialcrossNoTimelimited,-0.0071201647137763245,-0.1662672974241132,0.1511638697451936,TRUE,Crosses 0,0.926
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FulltickTimelimited,PartialcrossTimelimited,-0.29285181134774757,-0.4372581020927218,-0.14789010657736454,FALSE,Below 0,5e-4
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FulltickTimelimited,PartialtickNoTimelimited,0.120933638597035,-0.04631642769509599,0.2846387436587968,TRUE,Crosses 0,0.149
modelB_decay,Model B: Decay-RL + Stickiness,gamma,FulltickTimelimited,PartialtickTimelimited,0.0475381331507761,-0.1164428336333157,0.21183244136652282,TRUE,Crosses 0,0.579
modelB_decay,Model B: Decay-RL + Stickiness,gamma,PartialcrossNoTimelimited,PartialcrossTimelimited,-0.28573164663397127,-0.4558856132578247,-0.11634261089539938,FALSE,Below 0,0.0015
modelB_decay,Model B: Decay-RL + Stickiness,gamma,PartialcrossNoTimelimited,PartialtickNoTimelimited,0.12805380331081134,-0.05250674546890876,0.3127245185464823,TRUE,Crosses 0,0.1655
modelB_decay,Model B: Decay-RL + Stickiness,gamma,PartialcrossNoTimelimited,PartialtickTimelimited,0.054658297864552424,-0.12735702407939484,0.23915978476194485,TRUE,Crosses 0,0.552
modelB_decay,Model B: Decay-RL + Stickiness,gamma,PartialcrossTimelimited,PartialtickNoTimelimited,0.4137854499447826,0.22975372995834878,0.5882234114958382,FALSE,Above 0,0
modelB_decay,Model B: Decay-RL + Stickiness,gamma,PartialcrossTimelimited,PartialtickTimelimited,0.34038994449852367,0.16318219723011468,0.5140182682638209,FALSE,Above 0,0
modelB_decay,Model B: Decay-RL + Stickiness,gamma,PartialtickNoTimelimited,PartialtickTimelimited,-0.0733955054462589,-0.2657187513281963,0.11644947755760923,TRUE,Crosses 0,0.461
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FullcrossNoTimelimited,FullcrossTimelimited,0.003121748976252654,-0.3942954774544796,0.40591812482226947,TRUE,Crosses 0,0.9935
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FullcrossNoTimelimited,FulltickNoTimelimited,0.02643865338438113,-0.34916671125391546,0.42918273996271933,TRUE,Crosses 0,0.894
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FullcrossNoTimelimited,FulltickTimelimited,0.009951457429021104,-0.3858097438920026,0.4124764997880701,TRUE,Crosses 0,0.9655
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FullcrossNoTimelimited,PartialcrossNoTimelimited,0.06367480107507392,-0.21626720565036522,0.4416749585531803,TRUE,Crosses 0,0.7425
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FullcrossNoTimelimited,PartialcrossTimelimited,-0.011671889609961817,-0.2608580661619318,0.35479871673786717,TRUE,Crosses 0,0.8085
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FullcrossNoTimelimited,PartialtickNoTimelimited,0.047068053837789295,-0.1951807024843882,0.41806224621414834,TRUE,Crosses 0,0.879
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FullcrossNoTimelimited,PartialtickTimelimited,0.1262722220468815,-0.06730389857624668,0.4778617550607866,TRUE,Crosses 0,0.3905
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FullcrossTimelimited,FulltickNoTimelimited,0.02331690440812848,-0.34224535716191845,0.418143091304878,TRUE,Crosses 0,0.9105
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FullcrossTimelimited,FulltickTimelimited,0.00682970845276845,-0.3914155077830648,0.39889653744731357,TRUE,Crosses 0,0.9745
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FullcrossTimelimited,PartialcrossNoTimelimited,0.060553052098821274,-0.2184615012821556,0.4204767727198863,TRUE,Crosses 0,0.758
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FullcrossTimelimited,PartialcrossTimelimited,-0.01479363858621447,-0.25818685314393963,0.33469469313331573,TRUE,Crosses 0,0.8115
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FullcrossTimelimited,PartialtickNoTimelimited,0.043946304861536646,-0.196710768556104,0.40897465379026615,TRUE,Crosses 0,0.8885
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FullcrossTimelimited,PartialtickTimelimited,0.12315047307062882,-0.0727374579141598,0.4733513202403252,TRUE,Crosses 0,0.391
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FulltickNoTimelimited,FulltickTimelimited,-0.016487195955360027,-0.39526123122774615,0.3489504727145224,TRUE,Crosses 0,0.9435
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FulltickNoTimelimited,PartialcrossNoTimelimited,0.03723614769069279,-0.23468237070668868,0.37734846087787827,TRUE,Crosses 0,0.865
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FulltickNoTimelimited,PartialcrossTimelimited,-0.038110542994342946,-0.2669671667844009,0.2957979770724542,TRUE,Crosses 0,0.6755
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FulltickNoTimelimited,PartialtickNoTimelimited,0.020629400453408168,-0.198685475676858,0.3419927932201064,TRUE,Crosses 0,0.995
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FulltickNoTimelimited,PartialtickTimelimited,0.09983356866250034,-0.07339724725272248,0.415531564371163,TRUE,Crosses 0,0.465
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FulltickTimelimited,PartialcrossNoTimelimited,0.05372334364605282,-0.22121586664784504,0.40494073787319185,TRUE,Crosses 0,0.7775
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FulltickTimelimited,PartialcrossTimelimited,-0.021623347038982922,-0.2670226116090896,0.3357751970579164,TRUE,Crosses 0,0.7755
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FulltickTimelimited,PartialtickNoTimelimited,0.037116596408768195,-0.20101252424796906,0.382990323285369,TRUE,Crosses 0,0.9255
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,FulltickTimelimited,PartialtickTimelimited,0.11632076461786037,-0.07038490284142446,0.45727493449370404,TRUE,Crosses 0,0.4115
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,PartialcrossNoTimelimited,PartialcrossTimelimited,-0.07534669068503574,-0.2720544080960268,0.1496845173385566,TRUE,Crosses 0,0.435
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,PartialcrossNoTimelimited,PartialtickNoTimelimited,-0.016606747237284628,-0.20843861396295285,0.21097816435460343,TRUE,Crosses 0,0.822
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,PartialcrossNoTimelimited,PartialtickTimelimited,0.06259742097180755,-0.0766261746914378,0.26439839709648255,TRUE,Crosses 0,0.508
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,PartialcrossTimelimited,PartialtickNoTimelimited,0.05873994344775112,-0.12306986618556034,0.2470334308842273,TRUE,Crosses 0,0.541
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,PartialcrossTimelimited,PartialtickTimelimited,0.13794411165684328,0.0021899286801095514,0.2936842814201648,FALSE,Above 0,0.0465
modelB_decay,Model B: Decay-RL + Stickiness,eta_decay,PartialtickNoTimelimited,PartialtickTimelimited,0.07920416820909218,-0.05420604212097363,0.2311923005363663,TRUE,Crosses 0,0.283
modelC_hybrid,Model C: Hybrid RL + BMT features,alpha,FullcrossNoTimelimited,FullcrossTimelimited,0.11281491678321137,-0.09920565420592943,0.3853049402048645,TRUE,Crosses 0,0.3505
modelC_hybrid,Model C: Hybrid RL + BMT features,alpha,FullcrossNoTimelimited,FulltickNoTimelimited,0.17477633064257722,-0.08556606793123292,0.4744200093027004,TRUE,Crosses 0,0.255
modelC_hybrid,Model C: Hybrid RL + BMT features,alpha,FullcrossNoTimelimited,FulltickTimelimited,0.04047135796081346,-0.1367159076958308,0.24783267078270765,TRUE,Crosses 0,0.675
modelC_hybrid,Model C: Hybrid RL + BMT features,alpha,FullcrossNoTimelimited,PartialcrossNoTimelimited,0.07831417072211881,-0.0992666700414731,0.2707602786616841,TRUE,Crosses 0,0.427
