task,parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
PartialtickNoTimelimited,mu_alpha,1.699063291495132,0.010387523687172906,0.3539108489773487,1.0008500983935527,1.4512780362578368,1.7011388807311234,1.9474298720686956,2.369023075155142,1160.8168341653502,1.0013121726795267
PartialtickNoTimelimited,mu_gamma,0.33258871775442034,0.005695485492660197,0.10582442768044624,0.12262466013403697,0.2584882625992973,0.3311065673375375,0.4019058012089362,0.5442674618406866,345.23145358645644,1.0069927268949086
PartialtickNoTimelimited,mu_beta0,1.3875135898488178,0.008009151216965882,0.2779847958725022,0.8496632019950259,1.2038964670911274,1.3785765651689181,1.5715564837289246,1.9234761199777455,1204.6727859162497,0.9992533905057781
PartialtickNoTimelimited,mu_beta_slope,-0.04886232292782494,0.005547864908115287,0.286190981225158,-0.6292177919146489,-0.24153116337309463,-0.04307036161718677,0.15406956607907651,0.5085269851827685,2661.0934905251293,0.9992472291395907
PartialtickNoTimelimited,sigma_alpha,1.3001705953855942,0.017702924099229328,0.3603227471610896,0.5484468454348498,1.0648886570443072,1.299674018029747,1.552168332188283,1.974358098978309,414.27940639211994,1.0095214647704154
PartialtickNoTimelimited,sigma_gamma,0.648110412282114,0.004045121414179202,0.08826428286776478,0.4971240168753938,0.5867995498791335,0.6375762518974741,0.707290475642042,0.8450769268217101,476.10952611204465,1.0002340247201957
PartialtickNoTimelimited,sigma_beta0,0.4222400245187659,0.016492315470240944,0.30487345586360054,0.018442994974249165,0.16666918485171006,0.37575262386025554,0.6219305858393149,1.1210485484817934,341.72437692729534,1.0047023903004126
PartialtickNoTimelimited,sigma_beta_slope,0.23181878484743432,0.0045481330871156985,0.167763809713928,0.009827845049557395,0.09765339159913715,0.20185159353060714,0.32293321312009277,0.6350350839286799,1360.5992610648236,1.0002578118063943
