task,parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
FullcrossTimelimited,mu_alpha,0.6888849559031235,0.007488134066383628,0.4271523233927546,-0.18781164366818676,0.41133249536765276,0.6834744852746124,0.9852144968458519,1.5120351544516217,3254.005803865103,0.9996459800354154
FullcrossTimelimited,mu_gamma,0.07675508200181953,0.0036782305815346366,0.08949574152428094,-0.09823490156601908,0.01713976929634923,0.0766491861716597,0.13467032060191944,0.2512309732629288,592.0069970763585,1.0030636177537042
FullcrossTimelimited,mu_beta0,0.00559708243089106,0.008250648327141157,0.46622971999658636,-0.8641164154172859,-0.31557276931218053,-0.010151029406497473,0.3274134089105885,0.9046240725582125,3193.1826148193104,0.9987262879304912
FullcrossTimelimited,mu_beta_slope,0.008834144058308605,0.005139723683667098,0.28920285418875574,-0.5725431429228481,-0.1839726085252401,0.01455636361676442,0.20567731855730342,0.567556845836856,3166.107134760191,0.9990657617880295
FullcrossTimelimited,sigma_alpha,0.36888203030258293,0.007638919455701773,0.2809250865889685,0.013966469497814136,0.14556153242838074,0.3231332337440016,0.5336426868482065,1.0294502674254016,1352.4374401677296,1.001323554040526
FullcrossTimelimited,sigma_gamma,0.6551363977376161,0.003414776677522984,0.08227696208397842,0.5072086989312974,0.5972996677195237,0.6492571917079248,0.7078357271387931,0.8174290216699148,580.5396443295442,1.0018901492669985
FullcrossTimelimited,sigma_beta0,0.39185590462518827,0.008103526752055156,0.3114373543715203,0.013363164261623522,0.13599024176681207,0.3325761232008836,0.5634494210383784,1.155980973864499,1477.0434207985618,0.9994191302580974
FullcrossTimelimited,sigma_beta_slope,0.2395948026503498,0.004344596967475589,0.17014463435570115,0.011626396698053775,0.10992036816684427,0.21259649031702973,0.3322616382581914,0.6599694739445171,1533.6897892443023,0.9997985605724327
