task,trial,acc_ppc_mean,acc_ppc_median,acc_ppc_lo10,acc_ppc_hi90
FullcrossTimelimited,1,0.5018717948717949,0.5076923076923077,0.4153846153846154,0.5846153846153846
FullcrossTimelimited,2,0.5534871794871795,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,3,0.5503846153846154,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,4,0.5416538461538462,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,5,0.5432692307692307,0.5384615384615384,0.47692307692307695,0.6153846153846154
FullcrossTimelimited,6,0.5379615384615385,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,7,0.5284615384615384,0.5230769230769231,0.4461538461538462,0.6
FullcrossTimelimited,8,0.5435641025641026,0.5384615384615384,0.46153846153846156,0.6169230769230791
FullcrossTimelimited,9,0.546025641025641,0.5538461538461539,0.47692307692307695,0.6153846153846154
FullcrossTimelimited,10,0.5403076923076923,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,11,0.5322307692307693,0.5230769230769231,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,12,0.5329102564102565,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,13,0.530448717948718,0.5230769230769231,0.46153846153846156,0.6
FullcrossTimelimited,14,0.5455,0.5538461538461539,0.4753846153846155,0.6153846153846154
FullcrossTimelimited,15,0.5374615384615384,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,16,0.5382179487179487,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,17,0.5318461538461539,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,18,0.539474358974359,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,19,0.5326025641025641,0.5384615384615384,0.46153846153846156,0.6
FullcrossTimelimited,20,0.5513846153846154,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,21,0.5388974358974359,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,22,0.529948717948718,0.5230769230769231,0.46153846153846156,0.6
FullcrossTimelimited,23,0.5489102564102564,0.5538461538461539,0.46153846153846156,0.6307692307692307
FullcrossTimelimited,24,0.5546794871794872,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,25,0.5424230769230769,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,26,0.5097179487179487,0.5076923076923077,0.4307692307692308,0.5846153846153846
FullcrossTimelimited,27,0.5468076923076923,0.5538461538461539,0.47692307692307695,0.6153846153846154
FullcrossTimelimited,28,0.5301410256410256,0.5230769230769231,0.46153846153846156,0.6
FullcrossTimelimited,29,0.5442948717948718,0.5384615384615384,0.47692307692307695,0.6153846153846154
FullcrossTimelimited,30,0.5573333333333333,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,31,0.5334358974358975,0.5384615384615384,0.4461538461538462,0.6153846153846154
FullcrossTimelimited,32,0.5406538461538462,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,33,0.5460384615384616,0.5538461538461539,0.47692307692307695,0.6307692307692307
FullcrossTimelimited,34,0.5456410256410257,0.5384615384615384,0.47692307692307695,0.6153846153846154
FullcrossTimelimited,35,0.5503846153846154,0.5538461538461539,0.47692307692307695,0.6153846153846154
FullcrossTimelimited,36,0.5293846153846153,0.5230769230769231,0.4461538461538462,0.6
FullcrossTimelimited,37,0.5351025641025641,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,38,0.5422051282051282,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,39,0.5381794871794872,0.5384615384615384,0.46153846153846156,0.6153846153846154
FullcrossTimelimited,40,0.5293333333333333,0.5230769230769231,0.4461538461538462,0.6153846153846154
