task,trial,acc_ppc_mean,acc_ppc_median,acc_ppc_lo10,acc_ppc_hi90
PartialcrossNoTimelimited,1,0.4996130952380952,0.5,0.4107142857142857,0.5892857142857143
PartialcrossNoTimelimited,2,0.6013095238095238,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,3,0.5164583333333334,0.5178571428571429,0.42857142857142855,0.6071428571428571
PartialcrossNoTimelimited,4,0.5507589285714286,0.5535714285714286,0.4642857142857143,0.625
PartialcrossNoTimelimited,5,0.5603125,0.5714285714285714,0.48214285714285715,0.6428571428571429
PartialcrossNoTimelimited,6,0.5495833333333333,0.5535714285714286,0.4642857142857143,0.625
PartialcrossNoTimelimited,7,0.5576041666666667,0.5535714285714286,0.48214285714285715,0.6428571428571429
PartialcrossNoTimelimited,8,0.5878125,0.5892857142857143,0.5,0.6607142857142857
PartialcrossNoTimelimited,9,0.5405357142857143,0.5357142857142857,0.4642857142857143,0.625
PartialcrossNoTimelimited,10,0.5704613095238096,0.5714285714285714,0.5,0.6428571428571429
PartialcrossNoTimelimited,11,0.5899107142857143,0.5892857142857143,0.5178571428571429,0.6607142857142857
PartialcrossNoTimelimited,12,0.570029761904762,0.5714285714285714,0.48214285714285715,0.6446428571428596
PartialcrossNoTimelimited,13,0.5641666666666667,0.5714285714285714,0.48214285714285715,0.6428571428571429
PartialcrossNoTimelimited,14,0.5906696428571429,0.5892857142857143,0.5178571428571429,0.6607142857142857
PartialcrossNoTimelimited,15,0.5791071428571428,0.5714285714285714,0.5,0.6607142857142857
PartialcrossNoTimelimited,16,0.5959375,0.5892857142857143,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,17,0.6006101190476191,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,18,0.6110714285714286,0.6071428571428571,0.5357142857142857,0.6964285714285714
PartialcrossNoTimelimited,19,0.6017559523809524,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,20,0.6011607142857143,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,21,0.6097172619047619,0.6071428571428571,0.5357142857142857,0.6785714285714286
PartialcrossNoTimelimited,22,0.6022321428571429,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,23,0.6362202380952381,0.6428571428571429,0.5535714285714286,0.7142857142857143
PartialcrossNoTimelimited,24,0.6002380952380952,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,25,0.5923065476190477,0.5892857142857143,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,26,0.5848511904761905,0.5892857142857143,0.5,0.6607142857142857
PartialcrossNoTimelimited,27,0.5876636904761905,0.5892857142857143,0.5,0.6607142857142857
PartialcrossNoTimelimited,28,0.5522321428571428,0.5535714285714286,0.48214285714285715,0.625
PartialcrossNoTimelimited,29,0.5876041666666667,0.5892857142857143,0.5,0.6607142857142857
PartialcrossNoTimelimited,30,0.5922619047619048,0.5892857142857143,0.5178571428571429,0.6607142857142857
PartialcrossNoTimelimited,31,0.5946130952380952,0.5892857142857143,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,32,0.5707886904761905,0.5714285714285714,0.48214285714285715,0.6607142857142857
PartialcrossNoTimelimited,33,0.5778125,0.5714285714285714,0.5,0.6607142857142857
PartialcrossNoTimelimited,34,0.603735119047619,0.6071428571428571,0.5178571428571429,0.6785714285714286
PartialcrossNoTimelimited,35,0.5737053571428572,0.5714285714285714,0.5,0.6428571428571429
PartialcrossNoTimelimited,36,0.5693303571428572,0.5714285714285714,0.48214285714285715,0.6428571428571429
PartialcrossNoTimelimited,37,0.5624404761904762,0.5714285714285714,0.48214285714285715,0.6428571428571429
PartialcrossNoTimelimited,38,0.5401488095238095,0.5357142857142857,0.4642857142857143,0.625
PartialcrossNoTimelimited,39,0.5831845238095238,0.5892857142857143,0.5,0.6607142857142857
PartialcrossNoTimelimited,40,0.5545238095238095,0.5535714285714286,0.4642857142857143,0.625
